cpu process,memory process,recv,send,read,writ,time,input,output,binput,boutput
50,2456072192,113145,8181,11386880,0,03-09 12:18:12,11493510,11497791,11649024,0
49,2456072192,272,1448,11665408,0,03-09 12:18:13,11362347,11366015,11403264,0
49,2456072192,205,931,12189696,0,03-09 12:18:14,12218368,12224615,12189696,0
49,2456072192,163,889,10747904,0,03-09 12:18:15,10829824,10836956,10747904,0
49,2456072192,272,1448,12189696,40960,03-09 12:18:16,12218411,12225042,12451840,0
49,2456072192,295,955,12189696,0,03-09 12:18:17,12087296,12092457,11927552,0
50,2456072192,475,5863,10485760,0,03-09 12:18:18,10502144,10506561,10485760,0
50,2456072192,272,1448,10616832,8192,03-09 12:18:19,10567723,10573067,10616832,0
49,2456072192,163,889,10616832,0,03-09 12:18:20,10567680,10572640,10616832,0
50,2456072192,561,1231,10457088,40960,03-09 12:18:21,10436608,10440482,10485760,0
49,2456072192,338,1580,11292672,0,03-09 12:18:22,11358251,11366015,11292672,0
50,2456072192,163,889,10223616,0,03-09 12:18:23,10305536,10308324,10223616,0
49,2456072192,144210,8103,11255808,77824,03-09 12:18:24,11161734,11167396,11255808,0
50,2456072192,272,1448,10878976,0,03-09 12:18:25,10899499,10903462,10878976,0
49,2456072192,1196,134776,11534336,0,03-09 12:18:26,11296893,11300251,11272192,8192
50,2456072192,163,889,10354688,61440,03-09 12:18:27,10170368,10176166,10354688,0
49,2456072192,650,4832,10354688,0,03-09 12:18:28,10567723,10573067,10616832,0
50,2456072192,205,955,10485760,139264,03-09 12:18:29,10371072,10374403,10223616,8192
49,2456072192,163,931,10616832,0,03-09 12:18:30,10633216,10638719,10616832,0
50,2456072192,326,1808,11927552,0,03-09 12:18:31,11821099,11828568,11927552,4096
50,2456072192,295,955,12320768,32768,03-09 12:18:32,12615680,12621089,12582912,0
50,2456072192,163,2157,12451840,0,03-09 12:18:33,12349440,12356773,12451840,0
50,2456072192,338,1580,12079104,0,03-09 12:18:34,12218411,12225042,12079104,0
49,2456072192,163,889,11010048,0,03-09 12:18:35,11030528,11035193,11010048,0
51,2456072192,253,943,3407872,0,03-09 12:18:36,10308324,0,3407872,0
49,2456072192,10870,7634,18595840,0,03-09 12:18:37,17244454,17248345,18333696,8192
49,2456072192,463,4273,9699328,49152,03-09 12:18:38,10039296,10044008,9961472,0
50,2456072192,163,889,10878976,0,03-09 12:18:39,10567680,10572640,10616832,0
49,2456072192,272,1448,11403264,0,03-09 12:18:40,11227179,11233857,11403264,0
50,2456072192,163,889,11272192,0,03-09 12:18:41,11558912,11563825,11272192,0
50,2456072192,163,889,11141120,0,03-09 12:18:42,11227136,11233430,11403264,0
50,2456072192,272,1448,11403264,53248,03-09 12:18:43,11296811,11299936,11403264,0
50,2456072192,163,889,11272192,0,03-09 12:18:44,11558912,11563825,11272192,0
50,2456072192,163,889,10354688,0,03-09 12:18:45,10170368,10176166,10354688,0
50,2456072192,272,1448,11010048,0,03-09 12:18:46,10965035,10969541,10747904,0
50,2456072192,361,2355,12341248,0,03-09 12:18:47,12349440,12356773,12341248,0
51,2456072192,463,4273,6553600,12288,03-09 12:18:48,7196679,7202099,6815744,0
49,2456072192,10501,7646,16498688,0,03-09 12:18:49,15327526,15332054,16498688,0
49,2456072192,7140,4996020,15581184,0,03-09 12:18:50,15396987,15396964,15581184,0
50,2456072192,15961,11766621,22151168,0,03-09 12:18:51,21397504,21409596,21626880,0
50,2456072192,16298,11346930,20971520,0,03-09 12:18:52,21332011,21343944,21233664,0
50,2456072192,15517,10821183,21479424,53248,03-09 12:18:53,21532672,21541754,21741568,0
49,2456072192,15859,11559922,23199744,0,03-09 12:18:54,23048192,23061571,22937600,0
50,2456072192,15806,10876209,20447232,0,03-09 12:18:55,20545579,20550996,20185088,0
50,2456072192,3898,2566992,11919360,0,03-09 12:18:56,12663523,12675097,12443648,0
50,2456072192,163,889,12619776,0,03-09 12:18:57,12353536,12356773,12357632,0
50,2456072192,572,4832,11010048,0,03-09 12:18:58,11292715,11299936,11272192,0
50,2456072192,361,1087,8937472,73728,03-09 12:18:59,9398255,9405241,8937472,0
53,2456072192,10695,7083,13484032,0,03-09 12:19:00,12882047,12885962,13484032,8192
50,2456072192,272,1448,11927552,0,03-09 12:19:01,11890731,11894647,11927552,4096
49,2456072192,295,2223,10616832,0,03-09 12:19:02,10567680,10572640,10616832,0
50,2456072192,163,889,11272192,0,03-09 12:19:03,11358208,11365588,11272192,0
50,2456072192,314,1490,12083200,49152,03-09 12:19:04,11956267,11960726,11821056,0
50,2456072192,163,889,9437184,110592,03-09 12:19:05,10163540,10171891,9699328,0
50,2456072192,10245,6600,13615104,0,03-09 12:19:06,13676671,13678910,13615104,0
50,2456072192,272,1448,11403264,0,03-09 12:19:07,11227179,11233857,11141120,4096
49,2456072192,463,4273,11403264,0,03-09 12:19:08,11558912,11563826,11665408,0
50,2456072192,163,889,10223616,53248,03-09 12:19:09,10170368,10176166,9961472,0
50,2456072192,272,1448,9715712,16384,03-09 12:19:10,9908267,9912277,9977856,0
49,2456072192,163,889,10223616,0,03-09 12:19:11,10301440,10308324,10223616,0
41,2456072192,2454496,11154,413696,0,03-09 12:19:12,9809070,6308,413696,0
50,2456072192,10867533,17786,0,0,03-09 12:19:13,10836956,0,413696,0
50,2456072192,10728018,16325,0,53248,03-09 12:19:14,10704798,0,413696,0
50,2456072192,10587319,16967,0,151552,03-09 12:19:15,10506561,0,0,16384
50,2456072192,12038261,20172,0,0,03-09 12:19:16,12026378,0,0,4096
50,2456072192,10294417,18409,0,0,03-09 12:19:17,10176166,0,0,4096
50,2456072192,6847966,15263,12042240,0,03-09 12:19:18,11493500,11498303,12042240,4096
50,2456072192,272,1448,11927552,53248,03-09 12:19:19,11759659,11762489,11665408,0
50,2456072192,163,889,11370496,0,03-09 12:19:20,11292672,11299509,11370496,0
51,2456072192,163,889,11272192,0,03-09 12:19:21,11493376,11497746,11534336,0
49,2456072192,338,1514,10747904,0,03-09 12:19:22,11030571,11035620,10747904,0
50,2456072192,11246,7128,4509696,0,03-09 12:19:23,11814328,4044,4509696,0
50,2456072192,10836880,15691,0,40960,03-09 12:19:24,10252134,2264,4509696,0
49,2456072192,11511683,16868,0,0,03-09 12:19:25,11563825,0,4509696,0
50,2456072192,11642749,16565,0,0,03-09 12:19:26,11563825,0,4509696,0
50,2456072192,11631243,16865,0,0,03-09 12:19:27,11629904,0,4509696,0
51,2456211456,11840095,20940,0,0,03-09 12:19:28,11762198,3188,4509696,0
49,2456211456,3365110,6055,15187968,16384,03-09 12:19:29,14798972,14802253,14925824,0
50,2456211456,163,889,11665408,0,03-09 12:19:30,11755520,11762062,11927552,0
50,2456211456,272,1448,11100160,0,03-09 12:19:31,11161643,11167778,11100160,0
49,2456211456,295,2223,11534336,0,03-09 12:19:32,11558912,11563825,11534336,0
50,2456211456,229,955,10567680,0,03-09 12:19:33,10698752,10704798,10485760,0
50,2456211456,10460,7159,10993664,16384,03-09 12:19:34,11508051,11512235,11075584,0
50,2456211456,229,955,10092544,0,03-09 12:19:35,9838592,9845771,9830400,0
50,2456211456,163,889,8912896,0,03-09 12:19:36,8916992,8920665,8912896,0
50,2456211456,272,1448,9228288,0,03-09 12:19:37,9510955,9515803,9490432,0
50,2456211456,463,4273,9961472,0,03-09 12:19:38,9842688,9845771,9699328,0
49,2456231936,163,955,6062080,0,03-09 12:19:39,6631963,6637647,6324224,0
50,2456231936,1401,2381,16236544,45056,03-09 12:19:40,15524010,15529549,15974400,0
49,2456231936,163,889,10543104,0,03-09 12:19:41,10833920,10836956,10805248,0
49,2456231936,163,889,11272192,0,03-09 12:19:42,11292672,11299509,11272192,0
46,2456231936,338,1514,3473408,0,03-09 12:19:43,10968235,4044,3473408,0
0,2456231936,163,4431,0,0,03-09 12:19:44,43,345,3473408,0
0,2456231936,163,865,0,106496,03-09 12:19:45,20192,345,0,12288
0,2456231936,272,1448,0,0,03-09 12:19:46,3772,345,0,4096
40,2456231936,9983197,19356,0,0,03-09 12:19:47,9393001,2256,0,8192
50,2456231936,11722828,19951,0,0,03-09 12:19:48,11762198,3188,0,8192
50,2456231936,11828169,17456,0,0,03-09 12:19:49,11762062,0,0,8192
50,2456231936,10501209,15203,0,106496,03-09 12:19:50,10440482,0,0,8192
50,2456231936,11546217,125088,0,0,03-09 12:19:51,11563825,0,0,8192
50,2456231936,12461848,18402,0,0,03-09 12:19:52,12290694,0,0,8192
50,2456231936,10789027,15887,0,0,03-09 12:19:53,10836956,0,0,8192
50,2456231936,11967142,18191,0,0,03-09 12:19:54,11960299,0,0,8192
51,2456231936,11254912,17190,0,45056,03-09 12:19:55,11167351,0,0,8192
49,2456231936,11248661,17627,0,0,03-09 12:19:56,11233430,0,0,8192
49,2456231936,11034240,16685,0,0,03-09 12:19:57,10969114,0,0,8192
51,2456231936,10668734,20616,0,0,03-09 12:19:58,10638855,3188,0,8192
50,2456231936,11472157,25978,0,0,03-09 12:19:59,11375628,6577,0,12288
50,2456231936,11268264,17599,0,172032,03-09 12:20:00,11233430,0,0,16384
50,2456231936,11413945,18492,0,0,03-09 12:20:01,11365588,0,0,4096
50,2456231936,12508801,20785,0,0,03-09 12:20:02,12488931,0,0,4096
49,2456231936,11183304,18415,0,0,03-09 12:20:03,11101272,0,0,4096
50,2456231936,12292410,196357,0,0,03-09 12:20:04,12290694,0,0,12288
14,2456231936,2717707,8981,0,53248,03-09 12:20:05,3093956,4087,0,12288
0,2456231936,163,889,0,0,03-09 12:20:06,20192,345,0,12288
0,2456231936,272,1424,0,0,03-09 12:20:07,3772,345,0,12288
0,2456231936,463,1451,0,0,03-09 12:20:08,136,390,0,12288
1,2456231936,337,1007,0,0,03-09 12:20:09,20192,345,0,4096
0,2456231936,272,1448,0,49152,03-09 12:20:10,3772,345,0,4096
47,2456231936,142452,65743,17170432,0,03-09 12:20:11,16646268,16652465,17154048,0
49,2456231936,163,799,9699328,0,03-09 12:20:12,9711616,9713613,9699328,0
49,2456231936,272,1448,9830400,0,03-09 12:20:13,9707563,9714040,9830400,0
50,2456231936,163,889,8650752,0,03-09 12:20:14,8716288,8722428,8650752,0
50,2456231936,163,889,9306112,0,03-09 12:20:15,9052160,9052823,9043968,0
50,2456231936,314,1490,8650752,28672,03-09 12:20:16,8781867,8788934,8650752,0
50,2456231936,295,2223,8781824,0,03-09 12:20:17,8785920,8788507,9043968,0
49,2456231936,463,4273,8912896,0,03-09 12:20:18,9048064,9052823,8912896,0
50,2456231936,272,1448,9568256,0,03-09 12:20:19,9445419,9449724,9568256,0
50,2456231936,163,889,10616832,0,03-09 12:20:20,10301440,10308324,10354688,0
50,2456231936,229,1021,11010048,12288,03-09 12:20:21,11427840,11431667,11272192,0
50,2456231936,284,1770,10506240,0,03-09 12:20:22,10436651,10440909,10244096,0
50,2456231936,163,889,9699328,0,03-09 12:20:23,9904128,9911850,9961472,0
49,2456231936,12625,168145,3555328,0,03-09 12:20:24,10516600,6567,3031040,0
50,2456231936,272,1841,17661952,0,03-09 12:20:25,17633323,17643520,18186240,0
49,2456231936,217,1519,11534336,49152,03-09 12:20:26,11821056,11828141,11534336,0
49,2456231936,163,889,10092544,0,03-09 12:20:27,10039296,10044008,10092544,0
49,2456231936,650,4832,11927552,0,03-09 12:20:28,11558955,11564252,11665408,0
50,2456231936,163,889,10223616,0,03-09 12:20:29,10436608,10440482,10485760,0
50,2456231936,163,889,10092544,65536,03-09 12:20:30,10039296,10044008,10092544,8192
49,2456231936,272,1448,9699328,0,03-09 12:20:31,9777195,9780119,9699328,8192
49,2456231936,295,2223,12189696,20480,03-09 12:20:32,12218368,12224615,12189696,0
49,2456231936,163,889,11403264,0,03-09 12:20:33,11292672,11299509,11403264,0
49,2456231936,338,1580,10485760,0,03-09 12:20:34,10567723,10573067,10485760,0
49,2456231936,163,889,10506240,77824,03-09 12:20:35,10436608,10440482,10244096,0
49,2456231936,163,889,8781824,0,03-09 12:20:36,9441287,9448785,9043968,0
50,2456231936,144822,9142,12173312,45056,03-09 12:20:37,11628714,11630888,12173312,0
50,2456231936,463,4273,11141120,0,03-09 12:20:38,11096064,11101272,11141120,0
49,2456231936,163,889,12451840,0,03-09 12:20:39,12414976,12422852,12451840,0
49,2456231936,272,1448,11796480,20480,03-09 12:20:40,11825195,11828568,11796480,0
49,2456231936,163,889,10878976,0,03-09 12:20:41,10829824,10836956,10878976,0
50,2456231936,163,889,12189696,94208,03-09 12:20:42,12218368,12224615,12189696,0
49,2456231936,272,1448,12058624,0,03-09 12:20:43,12087339,12092884,12058624,0
49,2456231936,163,889,12189696,0,03-09 12:20:44,12218368,12224615,12189696,0
49,2456231936,163,889,12189696,0,03-09 12:20:45,12087296,12092457,12189696,0
49,2456231936,272,1448,10506240,0,03-09 12:20:46,10698795,10705225,10506240,0
49,2456231936,361,2355,10223616,0,03-09 12:20:47,10305536,10308324,10223616,0
49,2456231936,463,4339,7471104,12288,03-09 12:20:48,7856135,7862889,7471104,0
49,2456231936,219894,10336,13746176,0,03-09 12:20:49,13013162,13018547,13484032,0
49,2456231936,163,889,10354688,0,03-09 12:20:50,10436608,10440482,10616832,0
50,2456231936,163,889,10878976,0,03-09 12:20:51,10698752,10704798,10616832,0
49,2456231936,272,1448,10223616,0,03-09 12:20:52,10371115,10374830,10223616,0
49,2456231936,163,889,10354688,40960,03-09 12:20:53,10301440,10308324,10354688,0
49,2456227840,163,889,10223616,0,03-09 12:20:54,10567680,10572640,10485760,0
49,2456227840,272,1448,12451840,8192,03-09 12:20:55,12222507,12225042,12451840,0
49,2456227840,163,889,11403264,0,03-09 12:20:56,11423744,11431667,11403264,0
50,2456223744,163,889,12713984,0,03-09 12:20:57,12484608,12488931,12451840,0
49,2456223744,572,4832,11534336,24576,03-09 12:20:58,11821099,11828568,11796480,0
49,2456223744,229,1021,9981952,0,03-09 12:20:59,9973760,9977929,9981952,0
50,2456223744,229,1211,9175040,61440,03-09 12:21:00,9314304,9317139,9175040,8192
49,2456219648,143640,8635,2228224,0,03-09 12:21:01,9788570,5939,2228224,4096
50,2456219648,2229,105068,18857984,0,03-09 12:21:02,18039033,18040866,18857984,8192
49,2456219648,163,889,12058624,57344,03-09 12:21:03,12083200,12092457,11796480,0
50,2456219648,272,1448,11927552,0,03-09 12:21:04,12087339,12092884,12189696,0
49,2456215552,163,889,11927552,0,03-09 12:21:05,11956224,11960299,11927552,0
49,2456215552,205,955,11927552,0,03-09 12:21:06,11689984,11695983,11927552,0
49,2456215552,272,1424,12058624,0,03-09 12:21:07,12087339,12092884,11796480,0
50,2456215552,463,4273,11665408,12288,03-09 12:21:08,11689984,11695983,11927552,0
49,2456215552,163,889,11665408,0,03-09 12:21:09,11493376,11497746,11403264,0
49,2456215552,272,1448,11272192,118784,03-09 12:21:10,11690027,11696410,11534336,0
49,2456215552,229,1301,10506240,0,03-09 12:21:11,10436608,10440482,10506240,0
50,2456215552,283,1627,11534336,0,03-09 12:21:12,11558912,11563825,11534336,0
50,2456215552,10870,7642,12828672,40960,03-09 12:21:13,12087597,12093671,12566528,0
49,2456215552,163,889,11927552,0,03-09 12:21:14,11890688,11894220,11927552,0
49,2456215552,54,478,11927552,0,03-09 12:21:15,12087296,12092457,12189696,0
50,2456215552,381,1859,11010048,0,03-09 12:21:16,10829867,10837383,10747904,0
49,2456215552,295,2223,11403264,0,03-09 12:21:17,11689984,11695983,11665408,0
50,2456215552,354,3796,11665408,45056,03-09 12:21:18,11427840,11431667,11665408,0
49,2456215552,272,1514,12419072,0,03-09 12:21:19,11823158,11828679,12156928,0
50,2456215552,205,931,10616832,16384,03-09 12:21:20,10567680,10572640,10616832,0
50,2456215552,163,823,9306112,0,03-09 12:21:21,9379840,9383218,9568256,0
49,2456211456,272,1448,7864320,0,03-09 12:21:22,7991339,7995986,7864320,0
50,2456211456,229,1021,8409088,36864,03-09 12:21:23,8454144,8458112,8409088,0
49,2456211456,163,889,9961472,0,03-09 12:21:24,9908224,9911850,9961472,0
50,2456211456,272,1448,7340032,0,03-09 12:21:25,7856178,7863316,7340032,0
50,2456207360,21107,6992415,21856256,0,03-09 12:21:26,20152694,20155951,21856256,0
49,2456207360,15109,9965975,20971520,0,03-09 12:21:27,20938752,20947043,20971520,0
49,2456207360,15350,9706928,20054016,45056,03-09 12:21:28,19943467,19956285,19791872,0
49,2456207360,15685,10374307,21086208,0,03-09 12:21:29,20938752,20947043,21086208,0
49,2456207360,16615,10973100,22151168,61440,03-09 12:21:30,22589440,22599018,22413312,8192
49,2456207360,13688,9227689,21102592,0,03-09 12:21:31,20803627,20815312,20840448,4096
49,2456207360,9568,6737506,17555456,0,03-09 12:21:32,18283235,18291812,17817600,0
51,2456207360,163,889,11141120,0,03-09 12:21:33,11030528,11035193,11141120,0
49,2456207360,272,1514,12095488,20480,03-09 12:21:34,12087339,12092884,11833344,0
50,2456207360,163,1519,9961472,12288,03-09 12:21:35,10039296,10044008,9961472,0
50,2456207360,295,1087,6840320,0,03-09 12:21:36,7481327,7488950,7102464,0
50,2456207360,10804,7642,13090816,0,03-09 12:21:37,12484778,12489915,13090816,0
49,2456207360,529,4339,11665408,0,03-09 12:21:38,11825152,11828141,11665408,0
50,2456207360,163,889,11665408,49152,03-09 12:21:39,11358208,11365588,11403264,0
50,2456207360,272,1448,11272192,0,03-09 12:21:40,11427883,11432094,11534336,0
49,2456207360,163,889,12083200,0,03-09 12:21:41,12087296,12092457,11821056,0
50,2456207360,163,889,9043968,0,03-09 12:21:42,9635156,9643259,9306112,0
49,2456207360,10354,7159,13352960,0,03-09 12:21:43,13410474,13415021,13352960,0
50,2456207360,163,889,11141120,0,03-09 12:21:44,11096064,11101273,11141120,4096
50,2456207360,163,889,10354688,147456,03-09 12:21:45,10371072,10374403,10354688,0
50,2456207360,272,1448,9437184,0,03-09 12:21:46,9510955,9515803,9437184,0
50,2456207360,295,955,10240000,0,03-09 12:21:47,10301440,10308324,10240000,0
50,2456207360,463,5541,9961472,0,03-09 12:21:48,9777152,9779692,9699328,0
50,2456207360,1670087,10075,2510848,0,03-09 12:21:49,11328887,6308,2772992,0
50,2456207360,9603855,15343,0,61440,03-09 12:21:50,9581455,0,2772992,0
49,2456207360,10923635,17279,0,0,03-09 12:21:51,10836956,0,2772992,0
50,2456207360,10696404,17838,0,0,03-09 12:21:52,10572640,0,2772992,0
50,2456207360,10931078,16649,0,0,03-09 12:21:53,10969114,0,2772992,0
51,2456207360,11214495,17567,0,0,03-09 12:21:54,11233430,0,2772992,0
49,2456207360,8781730,16044,9682944,12288,03-09 12:21:55,9183399,9185965,9682944,0
50,2456207360,163,889,11714560,0,03-09 12:21:56,11427840,11431667,11403264,0
50,2456207360,163,955,12419072,0,03-09 12:21:57,12349440,12356773,12419072,0
49,2456207360,626,5462,9699328,0,03-09 12:21:58,9908267,9912277,9961472,0
50,2456207360,229,1021,11534336,0,03-09 12:21:59,11689984,11695983,11534336,0
50,2456207360,163,889,6868992,102400,03-09 12:22:00,7314385,7320379,6868992,8192
52,2456207360,7445185,18391,0,0,03-09 12:22:01,10502637,6308,0,16384
50,2456207360,12028279,19005,0,0,03-09 12:22:02,11960299,0,0,16384
51,2456207360,12022538,17897,0,0,03-09 12:22:03,12026378,0,0,16384
50,2456207360,11738294,17376,0,0,03-09 12:22:04,11629904,0,0,16384
50,2456207360,11357438,16535,0,53248,03-09 12:22:05,11431667,0,0,16384
50,2456207360,6265477,10097,12042240,0,03-09 12:22:06,11759740,11762619,12042240,4096
50,2456207360,272,1448,10354688,0,03-09 12:22:07,10371115,10374830,10354688,0
50,2456207360,463,4273,10838016,0,03-09 12:22:08,10633216,10638719,10575872,0
50,2456207360,163,889,11272192,0,03-09 12:22:09,11161600,11167351,11272192,0
50,2456207360,338,1514,9961472,8192,03-09 12:22:10,10367019,10374830,10223616,0
50,2456207360,229,955,5586944,32768,03-09 12:22:11,6023337,6026694,5586944,0
50,2456207360,10417,6600,14925824,0,03-09 12:22:12,14930047,14934411,14663680,0
49,2456207360,272,1448,9830400,0,03-09 12:22:13,9908267,9912277,10092544,0
50,2456207360,163,889,8179712,0,03-09 12:22:14,8122368,8127717,8179712,0
50,2456207360,163,889,10485760,8192,03-09 12:22:15,10502144,10506561,10223616,0
50,2456281088,272,1448,11272192,49152,03-09 12:22:16,11493419,11498173,11534336,0
50,2456281088,1316,1258,11419648,0,03-09 12:22:17,11059866,11065497,11157504,0
50,2456281088,463,5541,11329536,0,03-09 12:22:18,11423744,11431667,11329536,0
49,2456281088,272,1448,11796480,0,03-09 12:22:19,11825195,11828568,11796480,0
50,2456281088,163,955,7536640,69632,03-09 12:22:20,8185431,8192340,7798784,0
24,2456281088,337,1585,0,36864,03-09 12:22:21,4756809,4044,0,8192
40,2456281088,9460634,20557,0,0,03-09 12:22:22,8930448,2256,0,4096
50,2456281088,10603760,243836,0,0,03-09 12:22:23,10572640,0,0,4096
51,2456281088,10107212,14435,0,0,03-09 12:22:24,10044008,0,0,4096
49,2456281088,12279740,17718,0,0,03-09 12:22:25,12158536,0,0,4096
